Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
9/30/2016,67518,23075,VA,Richmond,Henrico,Highland Springs,7493,110300,0.01007326,0.026046512,0.064671815,0.010861938,-0.016223065,2007-07,2007-Q3,135900,-0.188373804,2005-05
9/30/2016,75529,40118,KY,Louisville/Jefferson County,Jefferson,Fairdale,7494,99700,0.003018109,0.017346939,0.042887029,0.025513204,0.014303456,2016-09,2016-Q3,99700,0,2016-09
9/30/2016,65114,17566,PA,Lancaster,Lancaster,East Drumore Township,7495,206600,0.003887269,0.008789063,-0.003376749,0.01785932,-0.000771162,2007-08,2007-Q3,218200,-0.053162236,2006-09
9/30/2016,73174,34688,FL,Tampa,Pinellas,Tarpon Springs,7496,338000,0.006551519,0.015625,0.078493937,0.07956589,-0.010466103,2006-06,2006-Q2,380000,-0.110526316,2005-08
9/30/2016,71680,31793,GA,Tifton,Tift,Tifton,7497,149500,0.007412399,0.031034483,0.125753012,0.034958874,0.00884344,2008-04,2008-Q2,154900,-0.034861201,2007-11
9/30/2016,95839,89143,NV,Las Vegas,Clark,Las Vegas,7498,230600,0.007867133,0.02125775,0.064143978,0.113851781,-0.039262276,2006-05,2006-Q2,351100,-0.343207064,2004-03
9/30/2016,99350,97530,OR,Medford,Jackson,Jacksonville,7499,402500,0.004492139,0.020537525,0.038441692,0.06125302,-0.004790575,2005-12,2005-Q4,438400,-0.081888686,2005-05
9/30/2016,73048,34229,FL,North Port-Sarasota-Bradenton,Sarasota,Osprey,7500,442700,-0.000225836,0.006593906,0.03482936,0.055452188,-0.023404619,2006-04,2006-Q2,587100,-0.245954693,2004-11
9/30/2016,73143,34607,FL,Tampa,Hernando,Hernando Beach,7501,209900,0.006232023,0.022904483,0.114710568,0.053042465,,2016-09,2016-Q3,209900,0,2016-09
9/30/2016,65856,19317,PA,Philadelphia,Delaware,Chadds Ford Township,7502,440000,0.001821494,0.004336909,0.005484461,0.022850178,-0.002951516,2007-04,2007-Q2,456800,-0.036777583,2006-02
9/30/2016,78611,47446,IN,Bedford,Lawrence,Mitchell,7503,73500,-0.002713704,-0.008097166,0.001362398,0.007513366,-0.005924721,2004-12,2004-Q4,93300,-0.21221865,2003-02
9/30/2016,63541,14467,NY,Rochester,Monroe,Henrietta,7504,139100,0.000719424,0.000719424,0.023546726,0.020953397,0.015049055,2016-03,2016-Q1,139300,-0.00143575,2016-03
9/30/2016,70424,29356,SC,Greenville,Greenville,Landrum,7505,156400,0.007731959,0.029624753,0.107648725,0.023721734,0.016798452,2016-09,2016-Q3,156400,0,2016-09
9/30/2016,417439,85131,AZ,Phoenix,Pinal,Eloy,7506,91600,0.005488474,0.021181717,0.115712546,,,2016-09,2016-Q3,91600,0,2016-09
9/30/2016,71608,31636,GA,Valdosta,Lowndes,Lake Park,7507,135800,0.00295421,0.00443787,-0.016654598,-0.013024542,-0.014087114,2008-07,2008-Q3,161300,-0.158090515,2005-08
9/30/2016,73958,36587,AL,Mobile,Mobile,Wilmer,7508,124200,0.000805802,0.011400651,0.029850746,0.015864869,0.001706734,2008-06,2008-Q2,134300,-0.075204765,2006-10
9/30/2016,99273,97426,OR,Eugene,Lane,Creswell,7509,233600,0.008635579,0.022319475,0.079981507,0.056464471,0.006750886,2016-09,2016-Q3,233600,0,2016-09
9/30/2016,66560,20695,MD,Washington,Charles,White Plains,7510,320800,0.00062383,0.009122366,0.021981523,0.032417615,-0.022940868,2007-01,2007-Q1,406600,-0.2110182,2005-01
9/30/2016,78170,46540,IN,Elkhart,Elkhart,Middlebury,7511,171000,0.013033175,0.023952096,-0.010416667,0.022227285,0.004249712,2015-01,2015-Q1,174700,-0.021179164,2014-09
9/30/2016,60086,6019,CT,Hartford,Hartford,Canton,7512,276200,0.00108735,0.006193078,-0.008258528,0.004402225,-0.008824762,2007-04,2007-Q2,307300,-0.101204035,2004-11
9/30/2016,61901,10707,NY,New York,Westchester,Tuckahoe,7513,545400,-0.001098901,-0.018181818,-0.011240029,0.016762658,-0.009280782,2005-10,2005-Q4,601500,-0.093266833,2005-01
9/30/2016,58786,2482,MA,Boston,Norfolk,Wellesley,7514,1030800,0.009499559,0.018174635,0.03069693,0.057370277,0.025543743,2016-09,2016-Q3,1030800,0,2016-09
9/30/2016,67101,21911,MD,Philadelphia,Cecil,Rising Sun,7515,222400,0.005424955,0.012750455,0.01784897,-0.006956738,-0.021112332,2006-08,2006-Q3,275800,-0.193618564,2005-02
9/30/2016,99360,97540,OR,Medford,Jackson,Talent,7516,244100,0.015391015,0.038723404,0.09905448,0.069926149,-0.008852716,2006-07,2006-Q3,268100,-0.089518836,2005-07
9/30/2016,62670,12569,NY,New York,Dutchess,Town of Pleasant Valley,7517,243500,0.006614303,0.014583333,0.050927924,-0.003011613,-0.03263246,2006-01,2006-Q1,339700,-0.283191051,2003-02
9/30/2016,73724,36064,AL,Montgomery,Montgomery,Pike Road,7518,263500,0.005725191,0.015805705,0.032523511,0.027300114,,2009-12,2009-Q4,270100,-0.024435394,2009-12
9/30/2016,78291,46809,IN,Fort Wayne,Allen,Fort Wayne,7519,73000,-0.006802721,-0.024064171,0.002747253,0.009874977,-0.016026149,2006-10,2006-Q4,85900,-0.150174622,2001-04
9/30/2016,90616,75009,TX,Dallas-Fort Worth,Collin,Celina,7520,307700,0.010177282,0.044112657,0.136682675,0.103320215,0.049834006,2016-09,2016-Q3,307700,0,2016-09
9/30/2016,92055,77611,TX,Beaumont,Orange,Bridge City,7521,129400,-0.003081664,0.011727912,0.072079536,0.027293013,0.029877866,2016-08,2016-Q3,129800,-0.003081664,2016-08
9/30/2016,66638,20794,MD,Baltimore,Howard,Jessup,7522,320800,0.005012531,0.020031797,0.037516171,0.023876154,-0.007447476,2006-09,2006-Q3,345700,-0.07202777,2005-10
9/30/2016,97175,93241,CA,Bakersfield,Kern,Lamont,7523,110600,0.030754893,0.095049505,0.275663206,0.116315332,-0.054008267,2006-10,2006-Q4,193600,-0.428719008,2005-01
9/30/2016,58614,2093,MA,Boston,Norfolk,Wrentham,7524,422800,0.007866508,0.02027027,0.028710462,0.037569561,0.00478286,2016-09,2016-Q3,422800,0,2016-09
9/30/2016,60135,6078,CT,Hartford,Hartford,Suffield,7525,283600,0.006744764,0.009252669,-0.000704722,0.004141224,-0.005040742,2007-09,2007-Q3,304100,-0.067412036,2005-05
9/30/2016,61919,10918,NY,New York,Orange,Town of Chester,7526,249400,0.004430125,0.006050827,0.004025765,-0.005520842,-0.030313702,2006-03,2006-Q1,343300,-0.273521701,2003-08
9/30/2016,77313,44714,OH,Canton,Stark,Canton,7527,80100,0.003759398,0.022988506,0.076612903,0.020137945,-0.018148644,2006-06,2006-Q2,98100,-0.183486239,2000-12
9/30/2016,65869,19344,PA,Philadelphia,Chester,Honey Brook Township,7528,247600,0.00405515,0.016003283,0.03080766,0.018874795,-0.003796719,2007-11,2007-Q4,259000,-0.044015444,2005-09
9/30/2016,60278,6382,CT,New London,New London,Montville,7529,168000,0.003584229,0.013268999,0.00779844,-0.002832907,-0.028228116,2006-04,2006-Q2,228900,-0.266055046,2003-08
9/30/2016,90897,75428,TX,Dallas-Fort Worth,Hunt,Commerce,7530,75400,0.006675567,0.035714286,0.130434783,0.053873952,0.026583631,2000-07,2000-Q3,75600,-0.002645503,2000-07
9/30/2016,62139,11545,NY,New York,Nassau,Glen Head,7531,894400,0.000559347,-0.006222222,0.021121133,0.025186627,-0.004045368,2005-11,2005-Q4,962700,-0.070946297,2005-01
9/30/2016,87879,68133,NE,Omaha,Sarpy,Papillion,7532,248800,0.007695423,0.018419975,0.048020219,0.035477861,,2016-09,2016-Q3,248800,0,2016-09
9/30/2016,96326,91207,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Glendale,7533,950300,0.000105241,0.003166895,0.056593284,0.064786933,0.004885122,2016-09,2016-Q3,950300,0,2016-09
9/30/2016,91234,76085,TX,Dallas-Fort Worth,Parker,Weatherford,7534,220200,0.008703619,0.020862309,0.066343826,0.067428228,0.033359445,2016-09,2016-Q3,220200,0,2016-09
9/30/2016,66525,20636,MD,California-Lexington Park,Saint Marys,Hollywood,7535,314100,0.006730769,0.019143413,0.04491018,0.009362723,-0.012527042,2007-07,2007-Q3,369200,-0.149241603,2005-04
9/30/2016,71699,31820,GA,Columbus,Muscogee,Midland,7536,222400,-0.002243158,-0.002690583,-0.000449438,0.001626613,-0.004345738,2008-06,2008-Q2,248400,-0.104669887,2005-09
9/30/2016,73101,34436,FL,Homosassa Springs,Citrus,Floral City,7537,117100,0.002568493,0.013852814,0.043672014,0.040536053,-0.035850942,2006-08,2006-Q3,168900,-0.306690349,2004-12
9/30/2016,85964,63147,MO,St. Louis,Saint Louis City,Saint Louis,7538,50400,0.01002004,0.014084507,0.093275488,-0.032326566,-0.0508119,2007-04,2007-Q2,89500,-0.436871508,1997-08
9/30/2016,92632,78721,TX,Austin,Travis,Austin,7539,240900,0.013036165,0.052884615,0.145506419,0.149558589,0.084539321,2016-09,2016-Q3,240900,0,2016-09
9/30/2016,62667,12566,NY,Kingston,Ulster,Shawangunk,7540,162200,-0.002460025,-0.021712907,-0.028742515,-0.033271111,-0.050068841,2006-09,2006-Q3,271100,-0.401696791,2002-10
9/30/2016,96037,90056,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Ladera Heights,7541,960000,-0.000728635,-0.004046063,-0.031379276,0.080284496,-0.002476352,2007-09,2007-Q3,1004800,-0.044585987,2006-01
9/30/2016,78608,47441,IN,,Greene,Linton,7542,75100,-0.015727392,-0.029715762,0,0.036090898,0.001341402,2005-10,2005-Q4,88900,-0.155230596,2004-05
9/30/2016,87122,66206,KS,Kansas City,Johnson,Leawood,7543,373100,0.001341922,0.02303263,0.076457011,0.038689797,0.029453042,2016-09,2016-Q3,373100,0,2016-09
9/30/2016,59043,3109,NH,Manchester,Hillsborough,Manchester,7544,213900,0.002343018,0.008962264,0.035835351,0.033852225,-0.011364592,2005-09,2005-Q3,244900,-0.126582278,2004-03
9/30/2016,69632,27958,NC,Virginia Beach,Currituck,Moyock,7545,261500,0.013958899,0.062576189,0.077018122,0.025468863,-0.009640565,2007-04,2007-Q2,293100,-0.107813033,2005-06
9/30/2016,65021,17319,PA,York,York,Newberry Township,7546,167500,0.007215875,0.020097442,0.032675709,0.015763677,0.002419959,2010-02,2010-Q1,169700,-0.012964054,2009-12
9/30/2016,60582,7073,NJ,New York,Bergen,East Rutherford,7547,366100,0.009374138,0.020345596,0.086027885,0.015200891,-0.013992508,2007-01,2007-Q1,425000,-0.138588235,2005-04
9/30/2016,75324,39482,MS,Hattiesburg,Lamar,Sumrall,7548,145700,-0.002054795,0.002752925,0.034066714,0.00151683,-0.00156503,2009-11,2009-Q4,170900,-0.147454652,2006-03
9/30/2016,92295,78163,TX,San Antonio,Comal,Bulverde,7549,334800,0.00570742,0.009650181,0.033971587,0.039231627,0.027439967,2016-09,2016-Q3,334800,0,2016-09
9/30/2016,92831,79102,TX,Amarillo,Potter,Amarillo,7550,93200,0.002150538,0.014145811,0.061503417,0.018350475,0.009370998,2009-08,2009-Q3,97000,-0.039175258,2009-02
9/30/2016,94719,85003,AZ,Phoenix,Maricopa,Phoenix,7551,343300,0.000291375,0.010002942,0.032791817,0.083778132,-0.008475498,2007-07,2007-Q3,387600,-0.114293086,2006-05
9/30/2016,60231,6260,CT,Worcester,Windham,Putnam,7552,164200,0.001219512,0.006744329,0.017978921,0.008238757,-0.026866464,2006-11,2006-Q4,216300,-0.240869163,2004-06
9/30/2016,98555,96019,CA,Redding,Shasta,Shasta Lake,7553,165500,0.012232416,0.034375,0.120514557,0.089926333,-0.02977069,2006-07,2006-Q3,225800,-0.267050487,2004-10
9/30/2016,78941,48065,MI,Detroit,Macomb,Romeo,7554,261400,0.003840246,0.010827533,0.036890123,0.088711234,,2016-09,2016-Q3,261400,0,2016-09
9/30/2016,84307,60044,IL,Chicago,Lake,Lake Bluff,7555,462600,-0.003661426,-0.018042878,0.007843137,0.033727507,-0.012986659,2006-03,2006-Q1,538900,-0.14158471,2004-07
9/30/2016,60799,7760,NJ,New York,Monmouth,Rumson,7556,824700,0.003773126,0.015515331,0.023709037,0.018953455,-0.004205655,2006-03,2006-Q1,892500,-0.075966387,2005-04
9/30/2016,72379,33042,FL,Key West,Monroe,Summerland Key,7557,573200,0.004204625,0.015771753,0.091809524,0.074123022,-0.015365554,2005-10,2005-Q4,771400,-0.256935442,2004-08
9/30/2016,77419,45050,OH,Cincinnati,Butler,Monroe,7558,155100,0.007797271,0.019723866,0.065979381,0.01953427,-0.005382006,2006-07,2006-Q3,164000,-0.054268293,2005-03
9/30/2016,88723,70647,LA,Lake Charles,Calcasieu,Iowa,7559,176800,-0.003382187,0.002267574,0.065060241,0.042620049,0.041173813,2016-07,2016-Q3,177600,-0.004504505,2016-07
9/30/2016,72013,32456,FL,Panama City,Gulf,Port Saint Joe,7560,237400,0.010212766,0.038495188,0.119283357,0.062647739,-0.030949579,2006-01,2006-Q1,365400,-0.35030104,2004-05
9/30/2016,66587,20732,MD,Washington,Calvert,Chesapeake Beach,7561,281100,0.007526882,0.00861141,0.012608069,-0.003867908,-0.022822425,2006-06,2006-Q2,360200,-0.219600222,2004-11
9/30/2016,67754,23510,VA,Virginia Beach,Norfolk City,Norfolk,7562,263600,0.011900192,0.065050505,0.042309213,-0.012632715,-0.032234423,2006-10,2006-Q4,365800,-0.279387644,2005-01
9/30/2016,62672,12571,NY,New York,Dutchess,Town of Red Hook,7563,259000,0.006216006,0.018882769,0.035171863,0.001941762,-0.019694886,2006-12,2006-Q4,316300,-0.181157129,2004-07
9/30/2016,71745,32038,FL,Lake City,Columbia,Fort White,7564,152000,0.00795756,0.028416779,0.120943953,0.049464741,-0.015887215,2007-09,2007-Q3,184100,-0.17436176,2005-10
9/30/2016,69759,28168,NC,Charlotte,Lincoln,Vale,7565,104100,0.006769826,0.042042042,0.115755627,0.027715665,0.012323013,2016-09,2016-Q3,104100,0,2016-09
9/30/2016,74807,38382,TN,,Gibson,Trenton,7566,69600,0.005780347,0.013100437,0.142857143,0.025387866,0.018399376,2016-09,2016-Q3,69600,0,2016-09
9/30/2016,69757,28166,NC,Charlotte,Iredell,Troutman,7567,164400,0.00797057,0.026217228,0.071009772,0.035180129,,2016-09,2016-Q3,164400,0,2016-09
9/30/2016,87889,68147,NE,Omaha,Sarpy,Bellevue,7568,124900,0.002407705,0.009700889,0.048698573,0.027795973,0.007854978,2016-09,2016-Q3,124900,0,2016-09
9/30/2016,93208,80018,CO,Denver,Arapahoe,Aurora,7569,359000,0.004757907,0.020176186,0.100214527,0.092091182,0.030708173,2016-09,2016-Q3,359000,0,2016-09
9/30/2016,69253,27239,NC,Winston-Salem,Davidson,Denton,7570,115900,0.016666667,0.021145374,0.033898305,0.014595508,,2010-09,2010-Q3,116900,-0.00855432,
9/30/2016,66922,21617,MD,Baltimore,Queen Annes,Centreville,7571,319300,-0.000625978,0.007573367,0.042101828,0.02515601,-0.02419167,2007-05,2007-Q2,410400,-0.221978558,2004-11
9/30/2016,66024,19611,PA,Reading,Berks,Reading,7572,106200,0.002832861,0.029069767,0.053571429,0.001703587,0.001999209,2010-02,2010-Q1,116400,-0.087628866,2006-11
9/30/2016,62132,11518,NY,New York,Nassau,East Rockaway,7573,443900,0.003390597,0.006575964,0.02045977,0.033374891,-0.010255316,2006-07,2006-Q3,493800,-0.101053058,2005-04
9/30/2016,60695,7502,NJ,New York,Passaic,Paterson,7574,210200,0.003341289,0.002384359,0.068632435,0.005218683,-0.040402963,2006-06,2006-Q2,321600,-0.346393035,2003-07
9/30/2016,60441,6786,CT,Torrington,Litchfield,Plymouth,7575,170000,0.008902077,0.03030303,0.097482247,-0.003722765,-0.018594865,2007-03,2007-Q1,208100,-0.183085055,2004-04
9/30/2016,74464,37757,TN,Knoxville,Campbell,Jacksboro,7576,123000,0.006546645,0.025854879,0.068635969,0.030195976,0.005444074,2016-09,2016-Q3,123000,0,2016-09
9/30/2016,65390,18229,PA,Allentown,Carbon,Jim Thorpe,7577,138300,-0.008602151,-0.021923621,-0.029473684,-0.002012378,-0.008154222,2007-07,2007-Q3,160100,-0.136164897,2005-08
9/30/2016,78402,47012,IN,,Franklin,Brookville,7578,110200,-0.008992806,-0.023049645,-0.03502627,0.004041278,-0.001707983,2005-11,2005-Q4,125400,-0.121212121,2004-07
9/30/2016,58883,2743,MA,Providence,Bristol,Acushnet,7579,273900,0.006245408,0.014444444,0.065758755,0.030059775,-0.00772961,2005-09,2005-Q3,304200,-0.099605523,2004-07
9/30/2016,82275,55425,MN,Minneapolis-St Paul,Hennepin,Bloomington,7580,205900,0.024888004,0.065183652,0.114177489,0.070443488,-0.004083552,2006-05,2006-Q2,218900,-0.059387848,2005-02
9/30/2016,72824,33785,FL,Tampa,Pinellas,Indian Rocks Beach,7581,411000,0.009332024,0.029301277,0.082718651,0.088716566,-0.007693388,2006-04,2006-Q2,453600,-0.093915344,2005-07
9/30/2016,58974,2896,RI,Providence,Providence,North Smithfield,7582,278500,0.011623683,0.022393539,0.067049808,0.02613088,-0.012521708,2006-04,2006-Q2,323200,-0.138304455,2004-04
9/30/2016,74800,38375,TN,,McNairy,Selmer,7583,73800,0.008196721,0.042372881,0.133640553,0.060954608,,2016-09,2016-Q3,73800,0,2016-09
9/30/2016,63461,14204,NY,Buffalo,Erie,Buffalo,7584,101800,0.026209677,0.060416667,0.174163783,0.073820398,,2016-09,2016-Q3,101800,0,2016-09
9/30/2016,78443,47122,IN,Louisville/Jefferson County,Floyd,Georgetown,7585,172700,0,-0.018192155,0.039109507,0.023185374,0.012516827,2016-05,2016-Q2,177300,-0.025944726,2016-03
9/30/2016,79769,49457,MI,Muskegon,Muskegon,Twin Lake,7586,122800,0.00903862,0.025041736,0.104316547,0.046792881,,2016-09,2016-Q3,122800,0,2016-09
9/30/2016,62775,12828,NY,Glens Falls,Washington,Town of Fort Edward,7587,142500,0.00564573,0.009206799,0.025179856,0.024592333,0.010710025,2016-09,2016-Q3,142500,0,2016-09
9/30/2016,98164,95388,CA,Merced,Merced,Winton,7588,151000,0.01615074,0.032831737,0.106227106,0.159012047,-0.058084749,2006-09,2006-Q3,274700,-0.450309428,2003-11
9/30/2016,71523,31408,GA,Savannah,Chatham,Garden City,7589,105400,0.009578544,0.031311155,0.063572149,0.035102597,0.00557518,2008-09,2008-Q3,105800,-0.003780718,2008-09
9/30/2016,99261,97411,OR,Coos Bay,Coos,Bandon,7590,233600,0.005163511,0.02501097,0.103448276,0.046514604,-0.010650021,2007-05,2007-Q2,275200,-0.151162791,2005-06
9/30/2016,97383,93640,CA,Fresno,Fresno,Mendota,7591,137800,0.006574142,0.020740741,0.150250417,0.10067737,-0.032625135,2007-05,2007-Q2,194900,-0.292970754,2004-12
9/30/2016,73480,35476,AL,Tuscaloosa,Tuscaloosa,Northport,7592,104200,-0.009505703,-0.032497679,-0.121416526,-0.013451205,-0.009035247,2015-07,2015-Q3,120100,-0.132389675,2004-09
9/30/2016,70065,28610,NC,Hickory,Catawba,Claremont,7593,85100,0.002355713,0.020383693,0.046740467,0.002128685,-0.003118574,2009-11,2009-Q4,104200,-0.183301344,2007-12
9/30/2016,69190,27045,NC,Winston-Salem,Forsyth,Rural Hall,7594,124400,0.002417405,0.008103728,0.035803497,0.010962434,0.000322113,2008-04,2008-Q2,127700,-0.025841817,2007-05
9/30/2016,78099,46341,IN,Chicago,Porter,Hebron,7595,161400,-0.000619195,-0.004318322,-0.021818182,0.003632815,0.002767818,2014-03,2014-Q1,168200,-0.040428062,2013-05
9/30/2016,72000,32439,FL,Crestview-Fort Walton Beach-Destin,Walton,Freeport,7596,203800,0.016458853,0.049433574,0.077167019,0.059154556,-0.023306163,2006-03,2006-Q1,282000,-0.277304965,2004-10
9/30/2016,93692,81122,CO,Durango,La Plata,Bayfield,7597,264800,0.00189179,0.011845625,0.054559936,0.031466164,0.006982916,2016-09,2016-Q3,264800,0,2016-09
9/30/2016,91349,76273,TX,Sherman,Grayson,Whitesboro,7598,141900,0.010683761,0.03956044,0.125297383,0.071002748,0.035304606,2016-09,2016-Q3,141900,0,2016-09
9/30/2016,58751,2375,MA,Providence,Bristol,Easton,7599,342000,0.008849558,0.015138023,0.065752571,0.041784346,-0.005060909,2006-03,2006-Q1,377000,-0.092838196,2004-06
9/30/2016,59836,5156,VT,Claremont,Windsor,Town of Springfield,7600,127400,0.016759777,0.061666667,0,0.007054242,-0.059827933,2005-03,2005-Q1,242000,-0.473553719,
9/30/2016,99718,98328,WA,Seattle,Pierce,Eatonville,7601,269800,0.004841713,0.018882175,0.093635995,0.046455337,-0.012058555,2007-01,2007-Q1,312800,-0.137468031,2006-01
9/30/2016,60660,7419,NJ,New York,Sussex,Hardyston,7602,200500,0.001498501,-0.011341223,-0.011341223,-0.001192728,-0.036994969,2007-06,2007-Q2,308200,-0.34944841,2003-05
9/30/2016,84515,60464,IL,Chicago,Cook,Palos Park,7603,369500,0.01122058,0.031546622,0.082625256,0.020774399,-0.017533874,2007-02,2007-Q1,450800,-0.180346051,2004-10
9/30/2016,96869,92408,CA,Riverside,San Bernardino,San Bernardino,7604,220200,0.004562044,0.00273224,0.170031881,0.174801367,-0.033281698,2006-07,2006-Q3,312900,-0.296260786,2005-04
9/30/2016,399678,93636,CA,Madera,Madera,Madera,7605,280700,0.009349155,0.02221413,0.031985294,0.088140357,-0.037131352,2006-09,2006-Q3,409800,-0.315031723,2004-06
9/30/2016,76572,43203,OH,Columbus,Franklin,Columbus,7606,67800,0.00295858,0.00295858,-0.00877193,0.003276805,,2010-08,2010-Q3,71900,-0.057023644,
9/30/2016,63902,15104,PA,Pittsburgh,Allegheny,North Braddock,7607,49000,0.012396694,0.018711019,0.09375,0.030819907,0.020246634,2016-09,2016-Q3,49000,0,2016-09
9/30/2016,79063,48208,MI,Detroit,Wayne,Detroit,7608,50400,0.012048193,0.008,0.06779661,0.01192281,-0.032178343,2005-03,2005-Q1,75700,-0.334214003,
9/30/2016,61835,10522,NY,New York,Westchester,Dobbs Ferry,7609,644400,0.004990643,0.004833931,0.059519895,0.035254856,-0.004746452,2007-09,2007-Q3,695000,-0.072805755,2005-04
9/30/2016,63882,15074,PA,Pittsburgh,Beaver,Rochester Township,7610,95900,0.006295908,-0.019427403,0.128235294,0.045694078,0.014673709,2016-06,2016-Q2,97800,-0.019427403,2016-05
9/30/2016,58247,1077,MA,Springfield,Hampden,Southwick,7611,229700,0.003933566,0.009226714,0.019982238,0.009033841,-0.007475958,2007-06,2007-Q2,255700,-0.101681658,2005-05
9/30/2016,78905,48015,MI,Detroit,Macomb,Center Line,7612,75400,0.010723861,0.041436464,0.057503506,0.077143588,-0.043067191,2005-03,2005-Q1,125400,-0.398724083,1996-07
9/30/2016,65560,18651,PA,Scranton,Luzerne,Plymouth Township,7613,56700,-0.008741259,-0.029109589,-0.065897858,-0.015800959,-0.003799452,2007-05,2007-Q2,65900,-0.139605463,2005-09
9/30/2016,75931,41129,KY,Huntington,Boyd,Catlettsburg,7614,122800,0.004088307,-0.00405515,-0.024622716,0.041724451,0.03920017,2014-03,2014-Q1,131700,-0.067577828,2013-11
9/30/2016,75223,39232,MS,Jackson,Rankin,Flowood,7615,169200,-0.001769912,-0.010526316,0.016826923,0.015597727,,2016-06,2016-Q2,171000,-0.010526316,2016-02
9/30/2016,60617,7114,NJ,New York,Essex,Newark,7616,262200,0.028235294,0.031471282,0.087966805,0.057668676,-0.029819215,2006-11,2006-Q4,357000,-0.265546218,2004-10
9/30/2016,94999,85615,AZ,Sierra Vista,Cochise,Hereford,7617,208900,0.002399232,0.008204633,0.034158416,-0.012179633,-0.022692328,2007-01,2007-Q1,270200,-0.226868986,2004-11
9/30/2016,58438,1588,MA,Worcester,Worcester,Whitinsville,7618,247400,0.004874086,0.012274959,0.043001686,0.02468674,-0.01052073,2005-10,2005-Q4,290900,-0.149535923,2003-04
9/30/2016,96731,92210,CA,Riverside,Riverside,Indian Wells,7619,703300,0.00744879,0.018094962,0.011651323,0.04266921,-0.021919717,2006-05,2006-Q2,883700,-0.204141677,2004-10
9/30/2016,65311,18031,PA,Allentown,Lehigh,Upper Macungie,7620,262800,0.005740528,0.013497879,0.018209996,0.026932145,-0.000265973,2007-05,2007-Q2,271300,-0.03133063,2006-09
9/30/2016,99240,97383,OR,Salem,Marion,Stayton,7621,228300,0.016926503,0.054990758,0.133565045,0.056553185,0.016623292,2016-09,2016-Q3,228300,0,2016-09
9/30/2016,69382,27523,NC,Raleigh,Wake,Apex,7622,344300,0.00908558,0.032383808,0.07258567,0.04981954,0.019117965,2016-09,2016-Q3,344300,0,2016-09
9/30/2016,90309,74126,OK,Tulsa,Tulsa,Tulsa,7623,50300,0.001992032,-0.003960396,0.037113402,0.011947376,0.01187309,2016-03,2016-Q1,51100,-0.015655577,2015-12
9/30/2016,94961,85390,AZ,Phoenix,Maricopa,Wickenburg,7624,266600,0.016393443,0.037354086,0.043444227,0.055087758,-0.016948896,2006-10,2006-Q4,318900,-0.164001254,2005-08
9/30/2016,73392,35222,AL,Birmingham,Jefferson,Birmingham,7625,205900,0.006353861,0.022851465,0.074074074,0.039674348,0.006961574,2016-09,2016-Q3,205900,0,2016-09
9/30/2016,93827,81632,CO,Edwards,Eagle,Edwards,7626,870200,0.003806667,0.011390051,0.039665472,0.041883293,-0.003593758,2008-03,2008-Q1,954700,-0.088509479,2006-05
9/30/2016,64621,16507,PA,Erie,Erie,Erie,7627,53600,0.013232514,0.030769231,0.107438017,0.014815494,0.002842444,2008-02,2008-Q1,57400,-0.066202091,2007-07
9/30/2016,58788,2493,MA,Boston,Middlesex,Weston,7628,1424100,0.006359975,0.018014154,0.029569115,0.049853191,0.015248505,2016-09,2016-Q3,1424100,0,2016-09
9/30/2016,61828,10514,NY,New York,Westchester,Chappaqua,7629,864100,-0.0032299,-0.011779506,0.037708659,0.008303833,-0.024087989,2006-01,2006-Q1,1136700,-0.239817014,2003-04
9/30/2016,75187,39170,MS,Jackson,Hinds,Terry,7630,171500,0,-0.01662844,-0.010386613,-0.00174015,0.045411189,2009-10,2009-Q4,179600,-0.045100223,2009-05
9/30/2016,58789,2494,MA,Boston,Norfolk,Needham,7631,735700,0.009606148,0.027227032,0.0179881,0.054966022,0.024117401,2016-09,2016-Q3,735700,0,2016-09
9/30/2016,97258,93428,CA,San Luis Obispo,San Luis Obispo,Cambria,7632,642500,-0.001864222,0,-0.016681971,0.052358342,-0.013735394,2006-01,2006-Q1,758100,-0.152486479,2004-04
9/30/2016,100387,99712,AK,Fairbanks,Fairbanks North Star,Fairbanks,7633,246200,0.002035002,0.004487964,0.044991511,0.007051715,0.009901106,2008-06,2008-Q2,263800,-0.06671721,2008-03
9/30/2016,58523,1863,MA,Boston,Middlesex,Chelmsford,7634,303800,0.005627276,0.017414601,0.06075419,0.040334733,0.002131424,2005-04,2005-Q2,307400,-0.011711126,2004-11
9/30/2016,71811,32132,FL,Daytona Beach,Volusia,Edgewater,7635,129800,0.006982157,0.023659306,0.074503311,0.093288384,-0.033976845,2006-06,2006-Q2,189300,-0.314315901,2004-09
9/30/2016,73248,34987,FL,Port St. Lucie,Saint Lucie,Port Saint Lucie,7636,231300,0.006527415,0.024811697,0.110417667,0.118040484,-0.01990173,2006-02,2006-Q1,285500,-0.189842382,2004-12
9/30/2016,87033,66012,KS,Kansas City,Wyandotte,Bonner Springs,7637,161100,0.00436409,0.010031348,0.043393782,0.026574981,6.20944E-05,2007-02,2007-Q1,167600,-0.038782816,2006-10
